family,height,width,pixels,mean,std,min,max,entropy
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Obfuscator.AD,424,384,162816,117.50628316627359,79.76467327532377,0,255,7.698951750742898
VB.AT,913,512,467456,78.55832634515335,89.20875893603996,0,255,5.185513629093587
Allaple.L,452,128,57856,122.70590777101769,76.6841381831503,0,255,7.853300230179709
Allaple.A,265,256,67840,123.14948408018869,77.71436128484048,0,255,7.854006866941695
Wintrim.BX,858,512,439296,121.78089260999417,76.2658700510377,0,255,7.866770702380485
Allaple.A,281,256,71936,122.20242993772241,76.68187124733069,0,255,7.886575069598354
Allaple.A,248,256,63488,123.38712827620968,76.39960052135586,0,255,7.878595661127474
Allaple.A,248,256,63488,124.3571541078629,76.57479724837494,0,255,7.8827335979772295
Allaple.A,306,256,78336,123.08702256944444,75.99540828471683,0,255,7.9075606834178895
Allaple.A,306,256,78336,123.23581750408496,75.47159219089949,0,255,7.9102639127811205
Allaple.A,254,256,65024,122.96868848425197,76.24830237333393,0,255,7.886148995169544
Allaple.L,448,128,57344,118.42384556361607,77.29369179965255,0,255,7.8342629608216985
Allaple.L,452,128,57856,123.13668418141593,76.91604989665332,0,255,7.853134395290004
Skintrim.N,480,384,184320,102.389404296875,83.30404731187055,0,255,7.144582071419574
Allaple.A,266,256,68096,123.23475681390977,75.93268004072353,0,255,7.89231827802279
Allaple.L,452,128,57856,122.69631498893806,76.13329876132593,0,255,7.856024828221976
Allaple.A,264,256,67584,124.47397312973484,76.96451295512891,0,255,7.897351756498809
Fakerean,285,384,109440,122.66633771929824,83.21272017028049,0,255,7.530652370966553
Autorun.K,683,768,524544,108.85943409895071,87.63791320026414,0,255,6.609829790181148
Allaple.L,452,128,57856,121.80366772676992,77.32505845494039,0,255,7.8577332034282
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Fakerean,345,384,132480,124.07299214975845,79.1441824557593,0,255,7.731958451854009
Skintrim.N,507,384,194688,104.6811411078238,83.18646413795608,0,255,7.21028867311675
Allaple.L,452,128,57856,123.78455129977876,77.33278548499032,0,255,7.860782539998443
C2LOP.P,730,768,560640,116.99450092751141,79.76309282830641,0,255,7.649058902881563
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Rbot!gen,463,512,237056,97.07440857856372,81.38812815728632,0,255,6.529724307141844
Alueron.gen!J,368,256,94208,105.60081946331522,82.18972272995151,0,255,7.292822272962029
Rbot!gen,585,512,299520,94.46188568376068,79.69965633117526,0,255,6.492757390366544
Allaple.L,452,128,57856,124.13191371681415,77.4861560789603,0,255,7.862547419202101
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,366,256,93696,127.90647412909836,77.27470554390439,0,255,7.931821229861983
Allaple.L,452,128,57856,123.20528553650442,76.60610560924694,0,255,7.85606948637048
Rbot!gen,440,512,225280,98.26763139204546,81.47646389536389,0,255,6.522279696030237
Swizzor.gen!I,614,512,314368,101.70204664596906,83.0636393182756,0,255,6.9960208509234345
Allaple.A,264,256,67584,121.79356060606061,76.21796879041122,0,255,7.87543547326994
Fakerean,273,384,104832,123.7997081043956,81.38429925628638,0,255,7.659536201943935
Lolyda.AA2,288,128,36864,72.64192708333333,89.61888851064586,0,255,4.77745483979165
Lolyda.AA1,333,64,21312,123.91272522522523,75.39429004209487,0,255,7.968699926986099
VB.AT,1022,768,784896,95.18547043175147,87.23425796688731,0,255,6.427678843192345
Dialplatform.B,216,64,13824,94.33810763888889,82.45809633272599,0,255,6.7521634137530135
Allaple.L,452,128,57856,122.6374965431416,76.51374059322862,0,255,7.859223597125572
Instantaccess,445,384,170880,121.5139688670412,78.13082759749352,0,255,7.8381867889009875
Allaple.L,452,128,57856,120.98185149336283,77.73177843631815,0,255,7.827675300953027
VB.AT,1123,1024,1149952,65.38393167714827,84.21813212446604,0,255,4.713893597444924
Allaple.L,452,128,57856,123.19711006637168,77.05475402256457,0,255,7.861853764058404
Allaple.L,452,128,57856,122.4827157079646,76.89195266839123,0,255,7.857736135764251
Allaple.A,368,256,94208,122.62632685122283,75.92155535940411,0,255,7.896934614224812
Allaple.A,248,256,63488,123.25830078125,76.14850082078954,0,255,7.885272036762512
Instantaccess,445,384,170880,121.50084269662922,78.09413120037604,0,255,7.838162187862186
Allaple.A,364,256,93184,123.32106370192308,75.71869397610365,0,255,7.906126144676173
Allaple.L,452,128,57856,123.15633642146018,76.77594377812477,0,255,7.84990294313517
Allaple.L,464,128,59392,121.93549636314656,77.04048257763475,0,255,7.870783599742416
Instantaccess,445,384,170880,121.53758778089887,78.1456661270692,0,255,7.837970448350996
Rbot!gen,455,512,232960,98.50925051510988,81.2484206858644,0,255,6.5633885467899455
Lolyda.AT,385,64,24640,102.63632305194805,75.26997461380714,0,255,7.4546368822822915
Allaple.L,412,128,52736,122.54806962985437,76.66943371271029,0,255,7.83805888554015
Instantaccess,445,384,170880,121.49949087078652,78.1699982752895,0,255,7.838071016840457
Lolyda.AT,361,64,23104,102.93905817174515,75.77174620030314,0,255,7.503591593774331
Lolyda.AA1,416,64,26624,93.18209134615384,91.36246223149458,0,255,5.802668853289651
Allaple.A,302,256,77312,125.09387934602648,75.76810633300302,0,255,7.921859621748714
Allaple.L,452,128,57856,122.89211144911505,76.24205680913637,0,255,7.8665155677177285
Allaple.A,248,256,63488,121.59575037802419,77.22862358032205,0,255,7.861186040327471
Swizzor.gen!E,610,512,312320,106.07189741290983,83.69967965704122,0,255,7.207345237243469
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Adialer.C,410,512,209920,92.10692644817073,74.54626884166196,0,255,6.496682031155687
Allaple.L,452,128,57856,123.49583448561947,76.7451382865661,0,255,7.86139119755143
Allaple.A,254,256,65024,124.47319451279527,75.98859093465,0,255,7.87871637566311
Allaple.A,264,256,67584,124.04378255208333,76.47065005420176,0,255,7.891702944271733
Obfuscator.AD,424,384,162816,117.45057611045597,79.81142857128225,0,255,7.6986554500078626
VB.AT,1000,768,768000,82.97046354166666,88.20427870145228,0,255,5.638380952520181
VB.AT,724,768,556032,78.6283253481814,86.13824660928368,0,255,5.455930758125119
Malex.gen!J,355,256,90880,122.61628521126761,75.85892373673725,0,255,7.910471466729151
Allaple.L,452,128,57856,123.43150235066372,77.22753392671348,0,255,7.8604610912421675
Malex.gen!J,284,256,72704,120.7669179137324,76.23223537856701,0,255,7.864827576154831
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Obfuscator.AD,424,384,162816,117.54962657232704,79.79818813270803,0,255,7.698681578467291
Allaple.A,254,256,65024,123.1605407234252,76.13724005541471,0,255,7.891828222959713
Instantaccess,445,384,170880,121.45101825842697,78.1567572916095,0,255,7.83794757519181
Allaple.A,248,256,63488,123.39223160282258,76.75319699285353,0,255,7.881223829144867
Allaple.A,248,256,63488,123.38418283770162,76.72759791429299,0,255,7.872774955855476
Obfuscator.AD,424,384,162816,117.35198014937107,79.77944368654836,0,255,7.699034377272406
Allaple.A,264,256,67584,123.00218986742425,76.93710417910101,0,255,7.863970409629629
VB.AT,927,512,474624,82.65759211502157,90.6689692253866,0,255,5.390464529739566
Swizzor.gen!I,624,512,319488,91.17400340544872,85.16824160603299,0,255,6.4900123216016095
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,120.20490528207965,77.18317876100929,0,255,7.8544239216977765
Wintrim.BX,816,512,417792,122.8925230736826,75.63896165539123,0,255,7.900584960825886
Alueron.gen!J,330,384,126720,109.73035037878788,81.93314190077965,0,255,7.433890281271905
Allaple.A,342,256,87552,125.22333013523392,75.6065212781284,0,255,7.923251171279125
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
Allaple.L,452,128,57856,123.20099903207965,76.56635347696583,0,255,7.858364699752074
Allaple.A,322,256,82432,117.45096564440993,78.3955014107278,0,255,7.73412190502348
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,121.60228704637096,76.98752436973085,0,255,7.874660350337352
Allaple.A,306,256,78336,124.07355494281046,75.68488117157021,0,255,7.917830532808017
Instantaccess,445,384,170880,121.47467813670411,78.14788205848231,0,255,7.837989676024525
Allaple.A,264,256,67584,124.39469401041667,76.46889517388405,0,255,7.892835094601983
Autorun.K,683,768,524544,108.85946460163494,87.63789332311696,0,255,6.609819849855128
Allaple.A,327,256,83712,124.63059059633028,75.99533932797947,0,255,7.92603090494409
Allaple.A,264,256,67584,123.24977805397727,76.6569675102029,0,255,7.873219300297455
C2LOP.gen!g,672,768,516096,113.820314437624,80.68264865430699,0,255,7.576840120868226
Allaple.L,464,128,59392,124.28867524245689,77.14127206881062,0,255,7.874155579246009
Allaple.A,246,256,62976,122.36409108231707,77.08868431584895,0,255,7.870121961519045
Allaple.L,452,128,57856,122.35596999446902,76.25465242656348,0,255,7.863507971622514
Allaple.A,264,256,67584,122.85030480587122,76.55569161650882,0,255,7.864453660886841
Allaple.A,248,256,63488,122.96575730846774,76.23164725303965,0,255,7.878269747842026
Instantaccess,467,384,179328,119.25659685046395,78.95250994911956,0,255,7.777297515589769
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,124.09593986742425,76.3624359184899,0,255,7.894102079362609
VB.AT,906,768,695808,67.04667523224798,85.57463166183284,0,255,4.672680514215806
Swizzor.gen!E,702,512,359424,100.65028768251425,82.32924960497185,0,255,7.072213427231999
Allaple.A,248,256,63488,121.79734753024194,76.7474490816799,0,255,7.882927853282904
Instantaccess,467,384,179328,119.26888717880085,78.88536149596155,0,255,7.7774904998964205
Malex.gen!J,300,256,76800,121.56928385416667,76.1657426668811,0,255,7.879756942277664
Allaple.A,246,256,62976,120.24055195630082,76.89042442242723,0,255,7.845119019303963
Allaple.L,452,128,57856,123.50262721238938,76.89907143465044,0,255,7.85506335962201
Allaple.A,264,256,67584,124.02364464962122,76.31257874113436,0,255,7.886711862312053
Allaple.A,248,256,63488,124.32647114415323,77.08087109748746,0,255,7.8795590537308735
Allaple.A,246,256,62976,120.29708142784553,76.87608471617717,0,255,7.863082211952856
Allaple.A,254,256,65024,123.37749138779527,76.2007067352072,0,255,7.880178800010521
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,122.57025331439394,76.73663584838651,0,255,7.855468174864346
Skintrim.N,521,384,200064,104.63001339571338,82.94149768153316,0,255,7.235828276877182
Fakerean,277,384,106368,121.02676556859205,80.17063483387362,0,255,7.679615401212412
Lolyda.AA2,288,128,36864,73.73353407118056,90.15280351363927,0,255,4.782331851238852
Allaple.L,452,128,57856,122.03114629424779,76.15207037745854,0,255,7.838981220341243
Fakerean,282,384,108288,118.92195811170212,80.73413130856528,0,255,7.626203293118085
Allaple.L,452,128,57856,121.00414823008849,77.75843905659276,0,255,7.859197074424471
Dontovo.A,456,64,29184,56.69911595394737,79.10829990117062,0,255,4.45256659992077
Allaple.A,248,256,63488,123.11090284778226,76.15021958849425,0,255,7.880841534601059
C2LOP.P,616,512,315392,101.1068067674513,82.29167535927668,0,255,7.141138521128977
Wintrim.BX,623,512,318976,119.64595455457464,77.85448170604076,0,255,7.825554734269302
Allaple.L,452,128,57856,120.00343957411505,75.96173799190012,0,255,7.839360716023537
Fakerean,285,384,109440,117.99862938596492,80.394724405913,0,255,7.592528027524022
VB.AT,915,768,702720,82.9448841643898,88.05598283948166,0,255,5.680409616728356
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AT,337,64,21568,101.79242396142433,75.68097919632135,0,255,7.4577337485639665
Adialer.C,410,512,209920,93.71032774390244,75.19587568436394,0,255,6.533948453863832
Alueron.gen!J,368,256,94208,105.21207328464673,82.53730011453654,0,255,7.251644681460519
Allaple.A,366,256,93696,128.63133965163934,77.39571950221877,0,255,7.9288950902733175
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.81291482300885,77.22083102478679,0,255,7.863725984869445
Allaple.L,452,128,57856,123.31491980088495,76.99533715854741,0,255,7.866825859485093
Fakerean,278,384,106752,118.79894521882494,81.08408071406711,0,255,7.657484984459119
Lolyda.AA2,240,128,30720,96.97574869791667,91.28198728248049,0,255,5.910577536332308
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,306,256,78336,122.70435049019608,75.74699677810116,0,255,7.9070992297094405
Allaple.A,264,256,67584,123.18351976799242,77.1537838509333,0,255,7.863674188621769
Allaple.A,248,256,63488,122.79728452620968,76.13798321196772,0,255,7.8774556849589015
Allaple.A,248,256,63488,123.83872542842742,76.73752415783598,0,255,7.883181206265676
Allaple.A,248,256,63488,122.96123676915323,76.26238988317363,0,255,7.882194954868996
Allaple.A,248,256,63488,123.72023059475806,77.11070183801246,0,255,7.878703649059646
Rbot!gen,479,512,245248,97.90073313543841,81.53437723426046,0,255,6.528772337869588
Wintrim.BX,831,512,425472,123.04548595442239,75.4560038774188,0,255,7.90560708849091
Allaple.L,452,128,57856,122.50266178097345,76.27356098046415,0,255,7.8586683731667275
C2LOP.gen!g,685,768,526080,111.36623517335767,81.23096411429013,0,255,7.545299276739942
Swizzor.gen!I,590,512,302080,101.46523768538135,82.49368489410419,0,255,7.037463118292948
Adialer.C,409,512,209408,93.85339146546455,75.24327775933521,0,255,6.51475244470636
Allaple.A,302,256,77312,124.46141608029801,75.76493222317826,0,255,7.9205452778838
Allaple.A,246,256,62976,123.39959667174797,76.34212384679881,0,255,7.86405623750232
Lolyda.AA1,400,64,25600,94.4505859375,91.76945882958789,0,255,5.809043179385679
Allaple.A,254,256,65024,124.70232529527559,77.34283401473975,0,255,7.874013064128681
Malex.gen!J,277,384,106368,122.83587169073405,75.52973461887215,0,255,7.926904906453865
Instantaccess,445,384,170880,121.62415145131087,78.13720107448319,0,255,7.837631765219307
Swizzor.gen!E,633,512,324096,102.7778405163902,82.97378533263314,0,255,7.191560026338201
Allaple.A,248,256,63488,123.71380418346774,76.70012644968813,0,255,7.8794181821613964
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Instantaccess,467,384,179328,119.20424585117773,78.90245784953463,0,255,7.777460327587808
Rbot!gen,478,512,244736,97.82827209728033,81.46343482990908,0,255,6.5309311699157515
Instantaccess,445,384,170880,121.46419709737827,78.15389005001553,0,255,7.837815569835712
Lolyda.AA1,464,64,29696,95.67318830818965,91.97955750201673,0,255,5.805829975186172
Agent.FYI,209,64,13376,67.61857057416267,82.00146691484493,0,255,5.231309379305751
Allaple.L,452,128,57856,122.75750138274336,76.58538913591698,0,255,7.858616011958022
Allaple.A,366,256,93696,126.99838840505464,76.35317464517513,0,255,7.935106646685771
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,286,256,73216,124.06609211101399,75.7956554580324,0,255,7.908171904456516
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,246,256,62976,121.29720846036585,76.20511954588105,0,255,7.861637776919588
Allaple.A,366,256,93696,126.71660476434427,77.52378268018205,0,255,7.933093448876624
Allaple.L,452,128,57856,123.7468715431416,76.8781579786272,0,255,7.864503830350977
Autorun.K,683,768,524544,108.85946269521718,87.63789511471121,0,255,6.609811986426818
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
VB.AT,684,768,525312,81.71044636330409,90.37768548688112,0,255,5.421569051046129
Allaple.A,306,256,78336,123.34464358660131,75.77141956760507,0,255,7.905743247030173
Allaple.A,248,256,63488,122.78851121471774,76.11396918522767,0,255,7.884891548434091
Obfuscator.AD,424,384,162816,117.40847336871069,79.79443366553778,0,255,7.698964584466561
Dontovo.A,244,128,31232,49.66242955942623,74.77185073087459,0,255,4.325577232596931
Allaple.A,268,256,68608,124.95688549440298,76.87128700262394,0,255,7.8946447884634
Allaple.A,302,256,77312,123.16742549668874,76.33156098600811,0,255,7.920494033503065
Fakerean,277,384,106368,121.02676556859205,80.17063483387362,0,255,7.679615401212412
Dontovo.A,456,64,29184,56.70243969298246,79.11287573799059,0,255,4.45257007162595
Allaple.A,306,256,78336,123.43986162173202,75.87765860494724,0,255,7.902964871922309
Obfuscator.AD,424,384,162816,117.45109817216981,79.81766848241153,0,255,7.698782356281696
Allaple.A,264,256,67584,123.79299834280303,76.4715227527387,0,255,7.890624918919268
Allaple.A,248,256,63488,124.12093623991936,76.76718539656217,0,255,7.877884884978762
Agent.FYI,259,64,16576,79.90631032818533,84.7231607411531,0,255,5.988787026789765
Allaple.L,452,128,57856,122.80316648230088,76.90322486884288,0,255,7.858197730375952
Wintrim.BX,833,512,426496,122.54870151185474,75.45479760064207,0,255,7.90024229317996
Allaple.L,452,128,57856,123.12952848451327,76.44775279123424,0,255,7.855458928665559
Allaple.L,452,128,57856,122.82513481747787,76.80209686758262,0,255,7.86071266035217
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Wintrim.BX,844,512,432128,122.04757155287322,76.48609967018025,0,255,7.876150944157754
Allaple.L,474,128,60672,125.2262328586498,77.34231703673862,0,255,7.871642965764684
Allaple.A,248,256,63488,124.17571824596774,77.1500378113164,0,255,7.883399274298812
Swizzor.gen!E,638,512,326656,103.07875869416144,82.9797361094408,0,255,7.171843683875164
Rbot!gen,479,512,245248,97.90104302583508,81.5350958463058,0,255,6.528791757962379
Obfuscator.AD,424,384,162816,117.42911016116352,79.8090052738594,0,255,7.698753575456797
Lolyda.AA2,240,128,30720,97.45846354166666,91.48312561406317,0,255,5.910850718746988
Allaple.A,252,256,64512,122.7830326140873,75.97916280132178,0,255,7.8745240114221495
Allaple.A,248,256,63488,123.17078818044355,76.31649346814507,0,255,7.878960417665718
Allaple.A,365,256,93440,124.87686215753425,75.62331462346944,0,255,7.938494261981667
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Swizzor.gen!I,616,512,315392,105.37758408583603,82.50486486810846,0,255,7.253458759282262
Swizzor.gen!I,568,512,290816,99.72430677816901,82.01198688187074,0,255,7.046641695361341
Swizzor.gen!I,552,512,282624,102.76218580163044,84.39440753281652,0,255,7.113046449349316
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,302,256,77312,124.57865531870861,76.01731641325956,0,255,7.916018746808902
Obfuscator.AD,424,384,162816,117.46920450078616,79.7740077823304,0,255,7.698809487234149
Rbot!gen,507,512,259584,96.53161982248521,80.48163690983387,0,255,6.535755189245348
Swizzor.gen!E,647,512,331264,105.16504660935085,81.75712366280267,0,255,7.200206636860889
Allaple.L,452,128,57856,122.41822801438053,76.17845651867745,0,255,7.839181751237864
Allaple.A,264,256,67584,122.49294211647727,76.87688435357896,0,255,7.898961945596138
Allaple.A,284,256,72704,120.97745653609155,76.91760063364416,0,255,7.871947116588515
Allaple.A,334,256,85504,123.08973849176647,76.07050235199372,0,255,7.903525545720306
VB.AT,702,768,539136,84.13531094195157,89.78016944321705,0,255,5.568140896154368
Allaple.L,452,128,57856,124.06462596792035,77.67318104183671,0,255,7.861259199829583
Allaple.A,306,256,78336,122.58089511846406,75.83006596532125,0,255,7.899918663306347
Allaple.A,286,256,73216,124.80031687062937,76.90728334522649,0,255,7.897622041181745
Allaple.L,452,128,57856,122.26868431969027,76.37282382313595,0,255,7.857386506328986
Adialer.C,410,512,209920,92.18665682164634,74.54361092420767,0,255,6.5035135502335635
Allaple.A,306,256,78336,123.73217933006536,75.9608552872968,0,255,7.902228294394108
Allaple.A,306,256,78336,122.26194852941177,75.65345140952805,0,255,7.90212928196256
Allaple.A,248,256,63488,123.93805128528226,77.29962301772466,0,255,7.881173520891637
Allaple.A,248,256,63488,121.44506048387096,77.080922810622,0,255,7.881532703467171
Rbot!gen,430,512,220160,106.47428688226744,86.06454495145987,0,255,6.501609753328416
Dontovo.A,320,128,40960,37.9358154296875,68.12668365514901,0,255,3.3483869505145147
C2LOP.P,960,512,491520,113.8208740234375,80.39986724883701,0,255,7.618968462112863
Malex.gen!J,247,256,63232,120.20989372469636,76.9677477658178,0,255,7.836721419313244
Allaple.A,248,256,63488,124.2083228326613,77.45575800493833,0,255,7.876130551904701
C2LOP.gen!g,694,768,532992,113.93468382264649,80.67516919706046,0,255,7.558909619031985
Allaple.L,448,128,57344,122.17827497209821,77.53907857985622,0,255,7.843195002116405
Allaple.A,248,256,63488,120.85729586693549,77.14034971648243,0,255,7.87882816882289
Malex.gen!J,295,256,75520,121.10888506355933,76.36211416218357,0,255,7.86831624194183
Allaple.A,366,256,93696,128.58795466188525,77.40916126943783,0,255,7.932877193848846
Allaple.A,254,256,65024,121.67548905019684,77.13584769328057,0,255,7.8813256316433975
Allaple.L,452,128,57856,120.96605365044248,76.08995986333386,0,255,7.8478284083847
Instantaccess,445,384,170880,121.50904143258427,78.12100289516341,0,255,7.837877515625067
Lolyda.AA2,288,128,36864,72.88368055555556,89.76637266125365,0,255,4.779115570188804
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,122.52366219579646,76.70156027643394,0,255,7.856800329928001
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,265,256,67840,120.40362617924528,77.35768543774294,0,255,7.851758007610316
Rbot!gen,432,512,221184,107.82872178819444,86.51444906692433,0,255,6.515016491388278
Allaple.L,452,128,57856,122.46117948008849,76.08061675805354,0,255,7.84006397784586
Lolyda.AA2,244,128,31232,95.71724513319673,91.00016677578198,0,255,5.8524122439824104
Dialplatform.B,216,64,13824,94.46100983796296,82.42087034638833,0,255,6.760400278436096
Alueron.gen!J,384,256,98304,104.95555623372395,82.59617362439748,0,255,7.2553971171225875
Allaple.L,452,128,57856,122.60731816924779,76.29202581853748,0,255,7.860243905668053
Allaple.L,448,128,57344,122.19369070870536,76.69580751448458,0,255,7.848279379592061
Instantaccess,445,384,170880,121.44945575842696,78.1441848148234,0,255,7.837809134892495
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,365,256,93440,124.0886665239726,76.22310316076374,0,255,7.937366432819855
Allaple.L,452,128,57856,123.26576327433628,76.97770493170323,0,255,7.85716053458696
Allaple.L,452,128,57856,123.26946211283186,77.28600302275896,0,255,7.857357908392348
Dontovo.A,244,128,31232,49.66726434426229,74.77302878788947,0,255,4.325487870926864
Swizzor.gen!E,648,512,331776,105.16950894579475,83.73269651901794,0,255,7.148900689054983
Allaple.A,266,256,68096,124.1171287593985,76.64871409700245,0,255,7.891624253045458
Allaple.A,302,256,77312,124.7747309602649,75.94329045408713,0,255,7.9201287590813605
Wintrim.BX,816,512,417792,122.88991411994485,75.63622505939938,0,255,7.900594177773836
Allaple.A,254,256,65024,125.02000799704724,77.13983244029805,0,255,7.8801045439002815
Malex.gen!J,367,256,93952,122.25889816076294,75.90498454196485,0,255,7.909165331089799
Allaple.A,302,256,77312,124.78255639486756,76.16667747852182,0,255,7.916700325321374
Allaple.L,452,128,57856,123.42308490044248,76.79548707916861,0,255,7.858726261884516
Allaple.L,464,128,59392,124.58310883620689,77.06132908562438,0,255,7.878099492005719
Fakerean,288,384,110592,119.88965747974537,82.50884341687627,0,255,7.537788320226575
Allaple.A,254,256,65024,124.20270976870079,76.38692417202866,0,255,7.885559951993167
Dialplatform.B,216,64,13824,94.43127893518519,82.54151186035442,0,255,6.754170287018627
Rbot!gen,507,512,259584,96.55694110576923,80.49146329866586,0,255,6.535128766167533
Allaple.L,448,128,57344,120.36204310825893,76.02780797053472,0,255,7.841549986804376
Wintrim.BX,623,512,318976,119.6446503812199,77.85629814496602,0,255,7.825458891842916
Fakerean,282,384,108288,118.92195811170212,80.73413130856528,0,255,7.626203293118085
Malex.gen!J,384,256,98304,122.48876953125,75.59886326290561,0,255,7.9200787601727525
Allaple.L,452,128,57856,122.90001037057522,76.33605946080999,0,255,7.865840727422388
Allaple.A,306,256,78336,124.43267463235294,76.08145387778559,0,255,7.9149137304614445
Allaple.A,248,256,63488,123.16149508568549,76.43026096176216,0,255,7.881740954609013
Allaple.L,452,128,57856,123.07878180309734,76.43300238042114,0,255,7.854733388598707
Lolyda.AA3,480,512,245760,181.52053629557292,62.10529423023955,0,255,1.4231769688590994
C2LOP.gen!g,675,768,518400,113.76168402777778,80.93019586339898,0,255,7.571491310971281
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Swizzor.gen!I,595,512,304640,103.20474658613445,82.9879293582603,0,255,7.044733579547955
Allaple.L,452,128,57856,122.38963979535399,76.62628927328643,0,255,7.861377790901772
Allaple.A,264,256,67584,122.80915601325758,76.57860089806121,0,255,7.862241459770332
Allaple.L,448,128,57344,122.20452008928571,76.8231343380635,0,255,7.850271901475104
C2LOP.gen!g,938,512,480256,109.224923790645,81.00688027821303,0,255,7.471128468010649
Instantaccess,445,384,170880,121.58402972846442,78.16696061984284,0,255,7.837851016725867
Adialer.C,410,512,209920,91.83682831554879,74.48567484969102,0,255,6.49289981148039
Wintrim.BX,744,512,380928,120.86281134492607,76.68539288169069,0,255,7.82682615421292
Allaple.A,264,256,67584,122.9929717092803,76.77165402481796,0,255,7.871190152783049
Allaple.A,304,256,77824,124.13233706825658,76.07802814156929,0,255,7.910841448531817
VB.AT,776,768,595968,82.58137685244846,89.24782074809832,0,255,5.5944236179985385
Allaple.A,334,256,85504,123.12697651571857,76.57673890079658,0,255,7.904599536901131
Allaple.L,452,128,57856,123.18425055309734,77.1771749625242,0,255,7.8643917744826055
Allaple.L,452,128,57856,123.520015210177,76.92063371701224,0,255,7.860301319035342
Alueron.gen!J,368,256,94208,104.28574006453805,82.54352475342604,0,255,7.233126589088097
Swizzor.gen!I,528,512,270336,79.76350541548295,82.03311747494907,0,255,6.051293144899637
Allaple.A,338,256,86528,122.86717594304734,76.63297267243279,0,255,7.9125980017366695
Instantaccess,467,384,179328,119.28587281406138,78.8897070967313,0,255,7.777309237036892
Allaple.A,264,256,67584,123.95313979640152,75.97115990360776,0,255,7.8971707185849604
VB.AT,984,512,503808,84.3373686007368,89.6194256635341,0,255,5.522655023383889
Adialer.C,410,512,209920,93.55452553353659,75.1618318784604,0,255,6.517862312169521
Lolyda.AA1,464,64,29696,95.19086745689656,91.14179456300838,0,255,5.853311452550305
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.87095547566372,77.65736665362081,0,255,7.8592287614750305
VB.AT,942,768,723456,78.84887539808918,87.51651739798609,0,255,5.455552174173704
Allaple.L,448,128,57344,121.97731236049107,76.8822261642784,0,255,7.83863499849371
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,123.53179746685606,76.308049623295,0,255,7.896715045053743
Allaple.A,366,256,93696,126.0484118852459,77.13297423175891,0,255,7.934750223332692
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,246,256,62976,122.3225038109756,76.08554293811834,0,255,7.864179037740701
Allaple.A,265,256,67840,123.93340212264151,76.32989291064828,0,255,7.88669614588938
Allaple.A,248,256,63488,122.90812436995968,76.22571924368039,0,255,7.879062498348612
Allaple.L,452,128,57856,123.02998824668141,76.81300550077677,0,255,7.851202605410119
Lolyda.AA2,244,128,31232,95.65000640368852,90.97657412529203,0,255,5.851494585671493
